key,4,5,6
1211,"If a weaponskill can be chained with another, it will be indicated in the weaponskill's help text under <hex:024804F201F403><hex:024904F201F503>Combo Action<hex:0249020103><hex:0248020103>. In the case of <hex:024804F201F403><hex:024904F201F503>Vorpal Thrust<hex:0249020103><hex:0248020103> (to the left), if executed immediately after <hex:024804F201F403><hex:024904F201F503>True Thrust<hex:0249020103><hex:0248020103>, the potency will be increased.",,
1212,Some weaponskills must be delivered from a specified <hex:024804F201F403><hex:024904F201F503>direction<hex:0249020103><hex:0248020103> to maximize their damage.,,
1213,"When a weaponskill can be chained into a combo, its <hex:024804F201F403><hex:024904F201F503>hotbar icon<hex:0249020103><hex:0248020103> will be outlined with a flashing yellow border. The border will fade if the weaponskill is not used within a certain amount of time.<hex:02100103><hex:02100103>Learn which weaponskills chain together to maximize your battle efficiency.",,
1214,,,
1215,,,
1216,,,
1217,,,
1218,,,
1219,,,
1220,<hex:024804F201F403><hex:024904F201F503>Astral Fire<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Umbral Ice<hex:0249020103><hex:0248020103> are special status effects which allow thaumaturges to continuously deal devastating amounts of damage while still conserving their MP reserves.,,
1221,"Casting one of the <hex:024804F201F403><hex:024904F201F503>Fire<hex:0249020103><hex:0248020103> spells gives a thaumaturge the effect of Astral Fire, which increases the potency and MP cost of further Fire spells. At the same time, it lowers the potency and MP cost of <hex:024804F201F403><hex:024904F201F503>Blizzard<hex:0249020103><hex:0248020103> spells, but prevents the natural or spell-assisted gradual restoration of MP.",,
1222,"Conversely, casting one of the Blizzard spells gives a thaumaturge the effect of Umbral Ice, which decreases the MP cost of Ice spells and recovers MP upon landing an Ice spell. At the same time, it lowers the potency and MP cost of Fire spells.",,
1223,"As a thaumaturge progresses in level, the number of Umbral Ice and Astral Fire effects which can be stacked at any one time increases─the larger the stack, the more powerful the effect.<hex:02100103><hex:02100103>Learning when to switch between fire and ice is key to being successful in extended battles.",,
1224,,,
1225,,,
1226,,,
1227,,,
1228,,,
1229,,,
1230,"Unlike other melee classes, pugilist weaponskills are used to cycle three unique battle <hex:024804F201F403><hex:024904F201F503>forms<hex:0249020103><hex:0248020103> which dictate the flow of weaponskill combos.",,
1231,"Many pugilist weaponskills will either change your form upon execution, or require you to be in a certain form to execute. There are also weaponskills which will grant damage bonuses when executed while in a certain form. The three types of forms are as follows: <hex:024804F201F403><hex:024904F201F503>raptor<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>coeurl<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>opo-opo<hex:0249020103><hex:0248020103>.",,
1232,"By successfully changing your form from opo-opo to raptor to coeurl, precisely in that order, you will be granted an increase to attack potency, as well as other additional effects based on the weaponskills executed.",,
1233,Swiftly flowing from one form to the next as the situation demands is key to becoming proficient in the art of the monk.,,
1234,,,
1235,,,
1236,,,
1237,,,
1238,,,
1239,,,
1240,"You can now summon a pet to do your bidding! You only have access to one pet now, but there will be opportunities to acquire many more as you continue your adventures.<hex:02100103><hex:02100103>Cast the spell <hex:024804F201F403><hex:024904F201F503>Summon<hex:0249020103><hex:0248020103> from your hotbar to complete the arcane pact.",,
1241,"Once your pet is summoned, a fixed hotbar known as the <hex:024804F201F403><hex:024904F201F503>pet hotbar<hex:0249020103><hex:0248020103> will appear in addition to your regular hotbars. The pet hotbar is preset with all the pet commands currently available to you, freeing up your normal hotbars for your personal actions and spells.",,
1242,"The <hex:024804F201F403><hex:024904F201F503>Guard<hex:0249020103><hex:0248020103> command orders your pet to guard his master, refraining from acting until you attack or are attacked. The <hex:024804F201F403><hex:024904F201F503>Steady<hex:0249020103><hex:0248020103> command orders your pet to refrain from attacking until you specifically order him to do so. The <hex:024804F201F403><hex:024904F201F503>Away<hex:0249020103><hex:0248020103> command orders your pet to leave the battlefield.",,
1243,,,
1244,Pet orders and actions can also be set to your other hotbars by selecting them from the <hex:024804F201F403><hex:024904F201F503>Pet<hex:0249020103><hex:0248020103> tab under <hex:024804F201F403><hex:024904F201F503>Orders<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>Actions & Traits<hex:0249020103><hex:0248020103> menu.,,
1245,"Once your pet is summoned, a separate hotbar known as the <hex:024804F201F403><hex:024904F201F503>pet hotbar<hex:0249020103><hex:0248020103> can be accessed by pressing <hex:021E020E03>. The pet hotbar is preset with all the pet commands currently available to you, freeing up your normal hotbars for your personal actions and spells.",,
1246,,,
1247,,,
1248,,,
1249,,,
1250,You have unlocked <hex:024804F201F403><hex:024904F201F503>Crystalline Conflict<hex:0249020103><hex:0248020103>! The Grand Companies of Eorzea established this new tactical exercise to strengthen their individual members' strategic capacity. Outmaneuver other adventurers just like you in a match of wits to claim victory!<hex:02100103><hex:02100103>Speak with Gungi Zelungi at the <hex:024804F201F403><hex:024904F201F503>Wolves' Den<hex:0249020103><hex:0248020103> to learn more.,,
1251,,,
1252,,,
1253,,,
1254,,,
1255,,,
1256,,,
1257,,,
1258,,,
1259,,,
1260,"When a powerful enemy is readying a special attack during a quest battle, the <hex:024804F201F403><hex:024904F201F503>area of impact<hex:0249020103><hex:0248020103> will begin to glow. Leaving the glowing area before the attack is initiated will ensure that you do not suffer any damage.",,
1261,"If an NPC has joined you in a quest battle, he or she will often provide you with hints displayed in a special text box near the top of the screen. Heed their words and you may just emerge victorious.",,
1262,"In addition to the reliving of past events and the understanding of unlearned languages, the Echo can provide you with extra strength when a battle turns sour. If you happen to be defeated during a quest battle, when you return for a second attempt, you will find that your attributes have been given a temporary boost.",,
1263,,,
1264,,,
1265,,,
1266,,,
1267,,,
1268,,,
1269,,,
1270,Some quests require you to use a key item on an enemy target. There are two ways to do so.<hex:02100103><hex:02100103>The first is by right-clicking the enemy's <hex:024804F201F403><hex:024904F201F503>target bar<hex:0249020103><hex:0248020103> and selecting <hex:024804F201F403><hex:024904F201F503>Use Key Item<hex:0249020103><hex:0248020103> from the subcommands.,,
1271,"The second method is to first target an enemy, then click on the key item icon found in the <hex:024804F201F403><hex:024904F201F503>duty list<hex:0249020103><hex:0248020103>.",,
1272,Some quests require you to use a key item on an enemy target. There are two ways to do so.<hex:02100103><hex:02100103>The first is by pressing <hex:021E020B03> and selecting <hex:024804F201F403><hex:024904F201F503>Use Key Item<hex:0249020103><hex:0248020103> from the subcommands.,,
1273,"The second method is to first target an enemy, then press <hex:021E021403> to access the <hex:024804F201F403><hex:024904F201F503>duty list<hex:0249020103><hex:0248020103>. Use the <hex:02081EE4E96B64FF06>D-pad<hex:FF11>directional keys<hex:03> to select the key item icon and press <hex:021E020903> to complete the action.",,
1274,,,
1275,,,
1276,,,
1277,,,
1278,,,
1279,,,
1280,"You have changed to a new <hex:024804F201F403><hex:024904F201F503>battle class<hex:0249020103><hex:0248020103>!<hex:02100103><hex:02100103>To lessen the burden of leveling multiple Disciple of War and Magic classes, an experience point bonus known as the <hex:024804F201F403><hex:024904F201F503>Armoury bonus<hex:0249020103><hex:0248020103> is added when slaying enemies and participating in FATEs.",,
1281,This bonus grows larger the greater the discrepancy between your current level and the level of your highest class. Use this to your advantage when deciding when and how to raise secondary classes.,,
1282,,,
1283,,,
1284,,,
1285,,,
1286,,,
1287,,,
1288,,,
1289,,,
1290,"Some key items are used on areas rather than single targets. First, click on the item icon displayed in the <hex:024804F201F403><hex:024904F201F503>duty list<hex:0249020103><hex:0248020103>. Upon selecting the item, a <hex:024804F201F403><hex:024904F201F503>glowing radius<hex:0249020103><hex:0248020103> will appear on the ground that can be moved freely with the mouse into the desired position before executing.",,
1291,"Some key items are used on areas rather than single targets. First, press <hex:021E021403> to access the <hex:024804F201F403><hex:024904F201F503>duty list<hex:0249020103><hex:0248020103>. Upon selecting the item and pressing <hex:021E020903>, a <hex:024804F201F403><hex:024904F201F503>glowing radius<hex:0249020103><hex:0248020103> will appear on the ground that can be moved freely into the desired position before executing.",,
1292,,,
1293,,,
1294,,,
1295,,,
1296,,,
1297,,,
1298,,,
1299,,,
1300,"After using the <hex:024804F201F403><hex:024904F201F503>Cast<hex:0249020103><hex:0248020103> action to cast your line into the water, you need simply sit back and wait for a bite. When a fish bites, you will not only see the line being tugged, but hear it. While a fish is on the line, use the <hex:024804F201F403><hex:024904F201F503>Hook<hex:0249020103><hex:0248020103> action to attempt to reel in your catch.",,
1301,Your chances of successfully reeling in a fish after hooking it are directly affected by the fish type and your <hex:024804F201F403><hex:024904F201F503>gathering<hex:0249020103><hex:0248020103> rating.,,
1302,,,
1303,,,
1304,,,
1305,,,
1306,,,
1307,,,
1308,,,
1309,,,
1310,"<hex:024804F201F403><hex:024904F201F503>Allagan tomestones<hex:0249020103><hex:0248020103> are relics of a long-lost civilization which perished several ages past. It is said that they contain the knowledge of the Allagan Empire, and as such are highly sought out by collectors around Eorzea.",,
1311,"<hex:024804F201F403><hex:024904F201F503>Rowena<hex:0249020103><hex:0248020103> and her associates are representatives of one such collector, and have been sent to <hex:024804F201F403><hex:024904F201F503>Revenant's Toll<hex:0249020103><hex:0248020103> in the heart of <hex:024804F201F403><hex:024904F201F503>Mor Dhona<hex:0249020103><hex:0248020103> by her employer to seek out adventurers willing to exchange the tomestones they come across on their journeys for weapons and armor.",,
1312,,,
1313,,,
1314,,,
1315,,,
1316,,,
1317,,,
1318,,,
1319,,,
1320,"Situated in your inn room, estate, and squadron barracks, the <hex:024804F201F403><hex:024904F201F503>armoire<hex:0249020103><hex:0248020103> can be used to store certain kinds of items with limited methods of obtainment. These include job-specific gear, seasonal event garb, and so forth. You can determine whether or not an item can be stored in the armoire by viewing its item help window.",,
1321,"Please note that only items with <hex:024804F201F403><hex:024904F201F503>condition<hex:0249020103><hex:0248020103> at <hex:024804F201F403><hex:024904F201F503>100%<hex:0249020103><hex:0248020103> or above can be stored. Furthermore, storing an item will reset its <hex:024804F201F403><hex:024904F201F503>spiritbond<hex:0249020103><hex:0248020103> and condition, as well as remove customized elements such as dyes and crests.",,
1322,,,
1323,,,
1324,,,
1325,,,
1326,,,
1327,,,
1328,,,
1329,,,
1330,"Participating in PvP matches will grant you the following three rewards: <hex:024804F201F403><hex:024904F201F503>PvP Exp<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Series Exp<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>Wolf Marks<hex:0249020103><hex:0248020103>.",,
1331,"You may claim additional rewards outside of PvP matches via <hex:024804F201F403><hex:024904F201F503>Series Rewards<hex:0249020103><hex:0248020103> and more. For further information, speak with Storm Captain Berkoeya Loetahlsyn at the <hex:024804F201F403><hex:024904F201F503>Wolves' Den<hex:0249020103><hex:0248020103>.",,
1332,"You can view PvP performance records, available PvP actions, and more by selecting <hex:024804F201F403><hex:024904F201F503>PvP Profile<hex:0249020103><hex:0248020103> under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.",,
1333,"You can view PvP performance records, available PvP actions, and more by selecting <hex:024804F201F403><hex:024904F201F503>PvP Profile<hex:0249020103><hex:0248020103> under <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> in the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.",,
1334,,,
1335,,,
1336,,,
1337,,,
1338,,,
1339,,,
1340,,,
1341,,,
1342,,,
1343,,,
1344,,,
1345,,,
1346,,,
1347,,,
1348,,,
1349,,,
1350,"Each of the three nations has established a <hex:024804F201F403><hex:024904F201F503>residential district<hex:0249020103><hex:0248020103>, wherein like-minded adventurers can establish a base for their activities.",,
1351,"Each residential district is divided into <hex:024804F201F403><hex:024904F201F503>wards<hex:0249020103><hex:0248020103>, which in turn house 60 plots of land each. Wealthy individuals may purchase plots of land upon which to build their own estate halls, while free companies may jointly purchase plots. Those seeking simpler quarters may instead purchase a room in the apartment buildings found in each of the residential districts.",,
1352,"Estate halls and apartments can be customized by installing fixtures and placing furnishings. Please note that, in the case of estate halls, specific company privileges are required for customization.",,
1353,More information on housing can be had by speaking with the <hex:024804F201F403><hex:024904F201F503>resident caretaker<hex:0249020103><hex:0248020103> stationed at each residential district.,,
1354,,,
1355,,,
1356,,,
1357,,,
1358,,,
1359,,,
1360,"By the entrance of each plot of land, you will find a <hex:024804F201F403><hex:024904F201F503>placard<hex:0249020103><hex:0248020103>. Interacting with the placard will bring up information on the owner, if available.",,
1361,"In the event that the plot is for sale, the current price will be displayed along with information as to whether it can be bought via lottery or on a first-come-first-served basis. More information on buying land can be had by speaking with the <hex:024804F201F403><hex:024904F201F503>resident caretaker<hex:0249020103><hex:0248020103> stationed at each residential district.",,
1362,,,
1363,,,
1364,,,
1365,,,
1366,,,
1367,,,
1368,,,
1369,,,
1370,"This duty is designed to be undertaken by an <hex:024804F201F403><hex:024904F201F503>alliance<hex:0249020103><hex:0248020103>, a squad of 24 adventurers formed of three <hex:024804F201F403><hex:024904F201F503>full parties<hex:0249020103><hex:0248020103>. This battle composition is reserved for large-scale duties only.",,
1371,"While you are in an alliance, the class/job icons and HP bars of alliance members will appear to the right of the party list. By joining forces with other parties, you can achieve that which would otherwise be impossible.",,
1372,,,
1373,,,
1374,,,
1375,,,
1376,,,
1377,,,
1378,,,
1379,,,
1380,"You can receive only one reward item per week for completing duties in the most recent raid. The instant you are awarded an item from the loot list, you relinquish your right to vie for all remaining items regardless of whether you selected <hex:024804F201F403><hex:024904F201F503>Need<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Greed<hex:0249020103><hex:0248020103>.",,
1381,"Completing an objective in duties requiring an alliance will produce three treasure coffers, one for each party. This means that your chance to obtain a reward is no less than that of other duties.<hex:02100103><hex:02100103>Upon completing all objectives in such duties, players may vie for special items separate from those discovered in treasure coffers. You can only receive one of these special items per week per duty.",,
1382,Reward eligibility is reset <hex:024804F201FA03><hex:024904F201FB03>every <hex:020705FD4C986603><hex:020942DDFF07>Sunday<hex:FF07>Monday<hex:FF08>Tuesday<hex:FF0A>Wednesday<hex:FF09>Thursday<hex:FF07>Friday<hex:FF09>Saturday<hex:03> at <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D02030405060708090A0B0C03><hex:0D03>:00 <hex:020810E3DB0DFF05>a.m.<hex:FF05>p.m.<hex:03> (Earth time)<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※Duty reward restrictions are listed under Duty Finder information.<hex:0249020103><hex:0248020103>,,
1383,,,
1384,,,
1385,,,
1386,,,
1387,,,
1388,,,
1389,,,
1390,"The <hex:024804F201F403><hex:024904F201F503>Party Finder<hex:0249020103><hex:0248020103> has been added to the <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103> section of the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. Through the Party Finder, you can either search for a party to join, or recruit other adventurers to form a party of your own.",,
1391,"To join a party, select <hex:024804F201F403><hex:024904F201F503>Advanced Search<hex:0249020103><hex:0248020103> and specify your <hex:024804F201F403><hex:024904F201F503>Search Criteria<hex:0249020103><hex:0248020103>. Upon finding a compatible party, simply select <hex:024804F201F403><hex:024904F201F503>Join Party<hex:0249020103><hex:0248020103>.",,
1392,"To recruit adventurers for your own party, select <hex:024804F201F403><hex:024904F201F503>Recruit Members<hex:0249020103><hex:0248020103> and specify your <hex:024804F201F403><hex:024904F201F503>Recruitment Criteria<hex:0249020103><hex:0248020103>. Interested individuals will answer the call, and you need only sit back and wait.",,
1393,"The <hex:024804F201F403><hex:024904F201F503>Party Finder<hex:0249020103><hex:0248020103> has been added to the <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103> section of the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. Through the Party Finder, you can either search for a party to join, or recruit other adventurers to form a party of your own.",,
1394,,,
1395,,,
1396,,,
1397,,,
1398,,,
1399,,,
1400,"In the course of gathering, Disciples of the Land will occasionally come across <hex:024804F201F403><hex:024904F201F503>hidden<hex:0249020103><hex:0248020103> items.",,
1401,"A hidden item may also be classified as <hex:024804F201F403><hex:024904F201F503>rare<hex:0249020103><hex:0248020103>, meaning you can obtain only one before it disappears from the <hex:024804F201F403><hex:024904F201F503>Gathering<hex:0249020103><hex:0248020103> window. Abilities that increase the number of items obtained during a single gathering attempt have no effect on rare items.",,
1402,,,
1403,,,
1404,,,
1405,,,
1406,,,
1407,,,
1408,,,
1409,,,
1410,"In the course of gathering, Disciples of the Land will occasionally discover items known as <hex:024804F201F403><hex:024904F201F503>timeworn maps<hex:0249020103><hex:0248020103>. Fishers can only obtain the maps when using the <hex:024804F201F403><hex:024904F201F503>Snagging<hex:0249020103><hex:0248020103> action.",,
1411,"These tomes can be examined by using the general action <hex:024804F201F403><hex:024904F201F503>Decipher<hex:0249020103><hex:0248020103>. After a timeworn map is gathered, no further maps can be gathered for a certain period of time. Refer to the <hex:024804F201F403><hex:024904F201F503>Timers<hex:0249020103><hex:0248020103> interface under Duty in the main menu to check when these maps can be gathered again.",,
1412,"If you wish to learn more about timeworn maps, it is recommended that you visit Wineport in eastern La Noscea.",,
1413,,,
1414,,,
1415,,,
1416,,,
1417,,,
1418,,,
1419,,,
1420,"By using the general action <hex:024804F201F403><hex:024904F201F503>Decipher<hex:0249020103><hex:0248020103>, you can examine a <hex:024804F201F403><hex:024904F201F503>timeworn map<hex:0249020103><hex:0248020103>. Doing so will change it into a key item known as a <hex:024804F201F403><hex:024904F201F503>treasure map<hex:0249020103><hex:0248020103>, which, true to its name, will reveal to you the location of a hidden cache of riches.",,
1421,"Please note that you can only possess one treasure map at any given time. If you wish to decipher another timeworn map, you must either find the current hidden cache, or simply discard the map leading to it.",,
1422,,,
1423,,,
1424,,,
1425,,,
1426,,,
1427,,,
1428,,,
1429,,,
1430,Using a <hex:024804F201F403><hex:024904F201F503>treasure map<hex:0249020103><hex:0248020103> will bring up a window that reveals the rough whereabouts of a hidden cache. It is then up to you to cross-reference the area map and pinpoint its precise location.,,
1431,"Upon arriving at the specified location, use the general action <hex:024804F201F403><hex:024904F201F503>Dig<hex:0249020103><hex:0248020103> to locate and extract the treasure. Barring any navigational errors, a chest laden with bounty will appear.",,
1432,"Be fairly warned! The chest may be rigged with a trap that lures ferocious creatures to you. You must defeat them if you are to walk away with life, limb, and loot.",,
1433,,,
1434,,,
1435,,,
1436,,,
1437,,,
1438,,,
1439,,,
1440,"The societies you encounter in your travels are beset with myriad problems. By helping each community resolve its issues through <hex:024804F201F403><hex:024904F201F503>allied society quests<hex:0249020103><hex:0248020103>, you can improve your <hex:024804F201F403><hex:024904F201F503>reputation<hex:0249020103><hex:0248020103> among its members.  ",,
1441,"The quests that are available change on a daily basis, and you can accept up to twelve in a single day. However, you cannot accept a new quest while the previous day's is still in progress.",,
1442,"To view your reputation among the allied societies, select <hex:024804F201F403><hex:024904F201F503>Reputation<hex:0249020103><hex:0248020103> from the <hex:024804F201F403><hex:024904F201F503>Character<hex:0249020103><hex:0248020103> menu. By winning the trust of their members, not only will you gain an insight into their lives, you will also be initiated into their mysteries.",,
1443,,,
1444,,,
1445,,,
1446,,,
1447,,,
1448,,,
1449,,,
1450,"Completing an <hex:024804F201F403><hex:024904F201F503>allied society quest<hex:0249020103><hex:0248020103> will improve your <hex:024804F201F403><hex:024904F201F503>reputation<hex:0249020103><hex:0248020103> with that society. When your reputation has risen sufficiently, you will be able to raise it to the next rank by undertaking a special quest.",,
1451,"As your bond with the society strengthens, you will be able to purchase an ever-expanding range of items from their vendors.",,
1452,"These societies deal in wares found nowhere else, and the only way to obtain them is to win their trust!",,
1453,,,
1454,,,
1455,,,
1456,,,
1457,,,
1458,,,
1459,,,
1460,"Certain duties require you to carry an object and deliver it to a destination. While carrying an object, a <hex:024804F201F403><hex:024904F201F503>transporting icon<hex:0249020103><hex:0248020103> will appear in your status bar. The timer above this icon indicates the amount of time you have left to complete the delivery.",,
1461,"Receiving damage while transporting incurs a time penalty. If the timer falls to zero, you will drop the object and be unable to continue the duty.",,
1462,,,
1463,,,
1464,,,
1465,,,
1466,,,
1467,,,
1468,,,
1469,,,
1470,"Through sylphic magicks, you can become <hex:024804F201F403><hex:024904F201F503>transparent<hex:0249020103><hex:0248020103> and infiltrate enemy territory undetected. While in this state, a <hex:024804F201F403><hex:024904F201F503>transparent icon<hex:0249020103><hex:0248020103> will appear in your status bar. The timer below this icon indicates the amount of time you have left before the enchantment wears off.",,
1471,Certain points along your route extend the duration of your transparency; use them wisely while avoiding detection. Be warned that you cannot perform any actions while transparent.,,
1472,,,
1473,,,
1474,,,
1475,,,
1476,,,
1477,,,
1478,,,
1479,,,
1480,"When riding certain mounts, a <hex:024804F201F403><hex:024904F201F503>pet hotbar<hex:0249020103><hex:0248020103> featuring special actions will appear. These actions can be of great help in certain duties, so use them well.",,
1481,"When riding certain mounts, a <hex:024804F201F403><hex:024904F201F503>pet hotbar<hex:0249020103><hex:0248020103> featuring special actions will appear. These actions can be of great help in certain duties, so use them well.",,
1482,,,
1483,,,
1484,,,
1485,,,
1486,,,
1487,,,
1488,,,
1489,,,
1490,"You have befriended Jandelaine! By using the crystal bell found in your inn room, you can call upon the services of the flamboyant <hex:024804F201F403><hex:024904F201F503>aesthetician<hex:0249020103><hex:0248020103>.",,
1491,"From hair style and color to face paint, he can create a new look for you for a mere <hex:024804F201F403><hex:024904F201F503>2,000 gil<hex:0249020103><hex:0248020103>. Whenever you feel like a change, Jandelaine is your man.",,
1492,,,
1493,,,
1494,,,
1495,,,
1496,,,
1497,,,
1498,,,
1499,,,
1500,"When using the <hex:024804F201F403><hex:024904F201F503>Duty Roulette<hex:0249020103><hex:0248020103>, you will be assigned a random duty from among those you have unlocked. In return for leaving your destination in the hands of fate, you will receive enhanced rewards.",,
1501,"Furthermore, should you happen to be an <hex:024804F201F403><hex:024904F201F503>adventurer in need<hex:0249020103><hex:0248020103>─that is to say, your role is in short supply─you will receive an additional bonus.",,
1502,,,
1503,,,
1504,,,
1505,,,
1506,,,
1507,,,
1508,,,
1509,,,
1510,"<hex:024804F201F403><hex:024904F201F503>Vote dismiss<hex:0249020103><hex:0248020103> is a function whereby players who are absent for extended periods or harass others can be democratically expelled from the party. To initiate a vote, first select <hex:024804F201F403><hex:024904F201F503>Party Members<hex:0249020103><hex:0248020103> from the <hex:024804F201F403><hex:024904F201F503>Party<hex:0249020103><hex:0248020103> section of the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>.",,
1511,"Next, select the party member you wish to nominate for dismissal, then <hex:024804F201F403><hex:024904F201F503>Vote Dismiss<hex:0249020103><hex:0248020103> from the submenu. You will be required to select a reason for dismissal. Please be warned that unjustified usage of vote dismiss is a punishable act.",,
1512,"When vote dismiss is initiated, party members will be prompted for their response. If more than half vote <hex:024804F201F403><hex:024904F201F503>Yes<hex:0249020103><hex:0248020103>, the player in question will be dismissed from the party.",,
1513,,,
1514,,,
1515,,,
1516,,,
1517,,,
1518,,,
1519,,,
1520,<hex:024804F201F403><hex:024904F201F503>Player commendation<hex:0249020103><hex:0248020103> is a system whereby you can commend a party member who left a positive impression upon you in the course of duty.,,
1521,"Upon the conclusion of a duty, the <hex:024804F201F403><hex:024904F201F503>Player Commendation<hex:0249020103><hex:0248020103> button will appear in the bottom right of the screen. Selecting it will bring up an interface wherein you can commend a player. Please note that commendations cannot be given to those who were in your party at the time of duty registration.",,
1522,"Commendations can be accumulated over time. By receiving a certain amount, you will unlock achievements that grant special rewards. It pays to play nice!",,
1523,,,
1524,,,
1525,,,
1526,,,
1527,,,
1528,,,
1529,,,
1530,"You can apply to join a free company from its <hex:024804F201F403><hex:024904F201F503>profile<hex:0249020103><hex:0248020103> page. Review the company's focus, times active, and the roles it is seeking, then <hex:024804F201F403><hex:024904F201F503>submit<hex:0249020103><hex:0248020103> your application if you believe you've found a good match.",,
1531,"If your application is approved, you will formally join the company. Review your current application by selecting <hex:024804F201F403><hex:024904F201F503>Free Company<hex:0249020103><hex:0248020103> under <hex:024804F201F403><hex:024904F201F503>Social<hex:0249020103><hex:0248020103> from the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. From here, you can also <hex:024804F201F403><hex:024904F201F503>withdraw<hex:0249020103><hex:0248020103> your application should you have a change of heart.",,
1532,"If your application is approved, you will formally join the company. Review your current application by selecting <hex:024804F201F403><hex:024904F201F503>Free Company<hex:0249020103><hex:0248020103> under <hex:024804F201F403><hex:024904F201F503>Social<hex:0249020103><hex:0248020103> from the <hex:024804F201F403><hex:024904F201F503>main menu<hex:0249020103><hex:0248020103>. From here, you can also <hex:024804F201F403><hex:024904F201F503>withdraw<hex:0249020103><hex:0248020103> your application should you have a change of heart.",,
1533,,,
1534,,,
1535,,,
1536,,,
1537,,,
1538,,,
1539,,,
1540,"The <hex:024804F201F403><hex:024904F201F503>challenge log<hex:0249020103><hex:0248020103> contains a list of adventuring objectives across a wide range of categories. Completing any one of these objectives will earn you rewards. Completion status is reset on a weekly basis, and it is possible to undertake the challenges repeatedly.",,
1541,"The <hex:024804F201F403><hex:024904F201F503>challenge log<hex:0249020103><hex:0248020103> contains a list of adventuring objectives across a wide range of categories. Completing any one of these objectives will earn you rewards. Completion status is reset on a weekly basis, and it is possible to undertake the challenges repeatedly.",,
1542,"Each unique challenge you complete counts towards the <hex:024804F201F403><hex:024904F201F503>Overall Completion<hex:0249020103><hex:0248020103> category, which yields additional rewards. As you progress in level and advance in the scenario, more challenge objectives will become available, giving you the chance to garner richer bonuses.",,
1543,,,
1544,,,
1545,,,
1546,,,
1547,,,
1548,,,
1549,,,
1550,"You have obtained a <hex:024804F201F403><hex:024904F201F503>master recipe book<hex:0249020103><hex:0248020103>. To learn the advanced recipes contained within, simply use the book in your inventory. The recipes will then appear under the <hex:024804F201F403><hex:024904F201F503>Master Recipes<hex:0249020103><hex:0248020103> category of your crafting log.",,
1551,,,
1552,,,
1553,,,
1554,,,
1555,,,
1556,,,
1557,,,
1558,,,
1559,,,
1560,"Glamours allow you to alter the appearance of equipment through the use of illusory magicks. To change the appearance of an item, highlight it and select <hex:024804F201F403><hex:024904F201F503>Cast Glamour<hex:0249020103><hex:0248020103> from the subcommands.",,
1561,"Casting glamours requires catalysts known as <hex:024804F201F403><hex:024904F201F503>glamour prisms<hex:0249020103><hex:0248020103>. Please note that, for the illusion to take effect, the projected gear must be compatible with the glamoured gear's level, class, race, and gender.",,
1562,"Glamoured items cannot be sold or traded. Furthermore, the item lending its likeness will become bound to you. With these conditions in mind, by using glamours, you can always look <hex:021A020203>and<hex:021A020103> perform your best! ",,
1563,,,
1564,,,
1565,,,
1566,,,
1567,,,
1568,,,
1569,,,
1570,"It is possible to grow a diverse variety of plants in both your garden patch and in flowerpots. To get started, you will need to obtain <hex:024804F201F403><hex:024904F201F503>seeds<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>soil<hex:0249020103><hex:0248020103>. Soil comes in various grades, and influences crop yield and quality.",,
1571,"Seeds and soil can be obtained through gathering by botanists and miners respectively. Once you have both, you may start growing a plant in an empty flowerpot or empty bed in your garden patch.",,
1572,,,
1573,,,
1574,,,
1575,,,
1576,,,
1577,,,
1578,,,
1579,,,
1580,The plants in your garden require constant tending if they are to thrive and yield crops. Plants that are neglected for too long will wither and die.,,
1581,"Fertilizer can be used to enrich the soil and accelerate growth, and can be applied on any one plant up to once per hour (Earth time).",,
1582,,,
1583,,,
1584,,,
1585,,,
1586,,,
1587,,,
1588,,,
1589,,,
1590,"Your garden has crops which are ready for harvest. When you harvest a plant and obtain its produce, it will disappear from the garden patch.",,
