key,1,2
1851,Cutting the Carats: Veteran,"Successfully synthesize 1,000 times for level 61-70 goldsmithing recipes."
1852,Hiding in Plain Sight: Veteran,"Successfully synthesize 1,000 times for level 61-70 leatherworking recipes."
1853,Threading the Needle: Veteran,"Successfully synthesize 1,000 times for level 61-70 clothcraft recipes."
1854,Mixing It Up: Veteran,"Successfully synthesize 1,000 times for level 61-70 alchemy recipes."
1855,Savoring the Realm: Veteran,"Successfully synthesize 1,000 times for level 61-70 cooking recipes."
1856,Reaping Stormblood,"Gather 5,000 times from level 61-70 mature trees or lush vegetation."
1857,Mining Stormblood,"Gather 5,000 times at level 61-70 mineral deposits or rocky outcrops."
1858,Baiting Stormblood,"Fish or gig 3,000 times from level 61-70 waters."
1859,With Saw in Hand V,Complete 100 unique carpenter levequests.
1860,With Hammer in Hand V,Complete 100 unique blacksmith levequests.
1861,With Steel in Hand V,Complete 100 unique armorer levequests.
1862,With Gem in Hand V,Complete 100 unique goldsmith levequests.
1863,With Skin in Hand V,Complete 100 unique leatherworker levequests.
1864,With Needle in Hand V,Complete 100 unique weaver levequests.
1865,With Pestle in Hand V,Complete 100 unique alchemist levequests.
1866,With Pan in Hand V,Complete 100 unique culinarian levequests.
1867,With Axe in Hand V,Complete 80 unique botanist levequests.
1868,With Pick in Hand V,Complete 80 unique miner levequests.
1869,With Bait in Hand V,Complete 80 unique fisher levequests.
1870,Freebird: The Fringes,Attune with all the aether currents in the Fringes.
1871,Freebird: The Peaks,Attune with all the aether currents in the Peaks.
1872,Freebird: The Lochs,Attune with all the aether currents in the Lochs.
1873,Freebird: The Ruby Sea,Attune with all the aether currents in the Ruby Sea.
1874,Freebird: Yanxia,Attune with all the aether currents in Yanxia.
1875,Freebird: The Azim Steppe,Attune with all the aether currents in the Azim Steppe.
1876,Frequent Flyer II,"Obtain “Freebird” achievements for the Fringes, the Peaks, the Lochs, the Ruby Sea, Yanxia, and the Azim Steppe."
1877,Mapping the Realm: The Fringes,Discover every location within the Fringes.
1878,Mapping the Realm: The Peaks,Discover every location within the Peaks.
1879,Mapping the Realm: The Lochs,Discover every location within the Lochs.
1880,Mapping the Realm: The Ruby Sea,Discover every location within the Ruby Sea.
1881,Mapping the Realm: Yanxia,Discover every location within Yanxia.
1882,Mapping the Realm: The Azim Steppe,Discover every location within the Azim Steppe.
1883,Mapping the Realm: The Ship Graveyard,Discover every location within the Ship Graveyard.
1884,Mapping the Realm: Shisui of the Violet Tides,Discover every location within Shisui of the Violet Tides.
1885,Mapping the Realm: Bardam's Mettle,Discover every location within Bardam's Mettle.
1886,Mapping the Realm: Doma Castle,Discover every location within Doma Castle.
1887,Mapping the Realm: Castrum Abania,Discover every location within Castrum Abania.
1888,Mapping the Realm: Ala Mhigo,Discover every location within Ala Mhigo.
1889,Mapping the Realm: Kugane Castle,Discover every location within Kugane Castle.
1890,Mapping the Realm: The Temple of the Fist,Discover every location within the Temple of the Fist.
1891,,
1892,,
1893,,
1894,,
1895,"I Am the Delta, I Am the Omega I",Complete Omega: Deltascape.
1896,"I Am the Delta, I Am the Omega II",Complete Omega: Deltascape 5 times.
1897,"I Am the Delta, I Am the Omega III",Complete Omega: Deltascape 10 times.
1898,"I Am the Savage Delta, I Am the Savage Omega I",Complete Omega: Deltascape (Savage).
1899,"I Am the Savage Delta, I Am the Savage Omega II",Complete Omega: Deltascape (Savage) 5 times.
1900,"I Am the Savage Delta, I Am the Savage Omega III",Complete Omega: Deltascape (Savage) 10 times.
1901,Lakshmi Intolerant,Defeat Lakshmi in Emanation (Extreme).
1902,Just Say the Word,Defeat Susano in the Pool of Tribute (Extreme).
1903,"Oh, the Sights We'll See I",Complete entries 1-45 in your Stormblood sightseeing log.
1904,You're Tearing Me Apart II,"Successfully desynthesize 10,000 items."
1905,Getting Too Attached VII,"Successfully affix 10,000 materia."
1906,I Made That (Worth Collecting) IV,"Synthesize 3,000 collectables."
1907,I Collected That IV,"Gather or catch 5,000 collectables."
1908,Triple-decker VII,Obtain 190 unique Triple Triad cards.
1909,Triple Team VI,Defeat 70 unique NPCs at Triple Triad.
1910,Mark of the Wastes: B,Slay 6 unique rank B elite marks in Gyr Abania.
1911,Mark of the Wastes: A,Slay 6 unique rank A elite marks in Gyr Abania.
1912,Mark of the Wastes: S,Slay 3 unique rank S elite marks in Gyr Abania.
1913,Mark of the East: B,Slay 6 unique rank B elite marks in Othard.
1914,Mark of the East: A,Slay 6 unique rank A elite marks in Othard.
1915,Mark of the East: S,Slay 3 unique rank S elite marks in Othard.
1916,Bring Your A Game IV,"Slay 1,500 rank A elite marks."
1917,Bring Your A Game V,"Slay 3,000 rank A elite marks."
1918,Bring Your A Game VI,"Slay 10,000 rank A elite marks."
1919,Bring Your S Game IV,"Slay 1,000 rank S elite marks."
1920,Bring Your S Game V,"Slay 2,000 rank S elite marks."
1921,Bring Your S Game VI,"Slay 5,000 rank S elite marks."
1922,You Got Game,Obtain the achievements “Bring Your A Game V” and “Bring Your S Game V.”
1923,Superseed,Successfully complete the FATE “The Evil Seed” with the highest rating possible.
1924,What You're Looking For,Successfully complete the FATE “Rattle and Humbaba” with the highest rating possible.
1925,Slay Me a Mountain,Successfully complete the FATE “Tall Tale” with the highest rating possible.
1926,"Shucked, Not Stirred",Successfully complete the FATE “Never Say Daimyo” with the highest rating possible.
1927,Maru Five,Successfully complete the FATE “Curiosity Killed the Catfish” with the highest rating possible.
1928,Tusk,"Successfully complete the FATE “Wham, Bam, Thank You, Mammoth” with the highest rating possible."
1929,"Naughty Girls Need Love, as Well",Successfully complete the FATE “Foxy Lady” with the highest rating possible.
1930,Ride On,Successfully complete the FATE “A Horse Outside” with the highest rating possible.
1931,Dataq Is Cheap,Successfully complete the FATE “The Dataqi Chronicles: Dominion” with the highest rating possible.
1932,Roll the Dice I,Participate in a Rival Wings campaign.
1933,Roll the Dice II,Participate in a Rival Wings campaign 50 times.
1934,Roll the Dice III,Participate in a Rival Wings campaign 100 times.
1935,Roll the Dice IV,Participate in a Rival Wings campaign 500 times.
1936,Roll the Dice V,"Participate in a Rival Wings campaign 1,000 times."
1937,Die Another Day I,Emerge victorious in a Rival Wings campaign.
1938,Die Another Day II,Emerge victorious in a Rival Wings campaign 50 times.
1939,Die Another Day III,Emerge victorious in a Rival Wings campaign 100 times.
1940,Die Another Day IV,Emerge victorious in a Rival Wings campaign 500 times.
1941,Die Another Day V,"Emerge victorious in a Rival Wings campaign 1,000 times."
1942,I Can Dig It VIII,Decipher 20 timeworn gaganaskin maps and open the treasure coffers to which they lead.
1943,I Can Dig It IX,Decipher 20 timeworn gazelleskin maps and open the treasure coffers to which they lead.
1944,Raider of the Lost Canals I,Raid the Lost Canals of Uznair.
1945,Raider of the Lost Canals II,Raid the Lost Canals of Uznair 5 times.
1946,Raider of the Lost Canals III,Raid the Lost Canals of Uznair 10 times.
1947,Raider of the Lost Canals IV,Raid the Lost Canals of Uznair 20 times.
1948,The Deep End I,Raid the deepest sluice in the Lost Canals of Uznair.
1949,The Deep End II,Raid the deepest sluice in the Lost Canals of Uznair 5 times.
1950,The Deep End III,Raid the deepest sluice in the Lost Canals of Uznair 10 times.
1951,The Deep End IV,Raid the deepest sluice in the Lost Canals of Uznair 20 times.
1952,Pal-less Palace III,Clear the 1st through the 200th floors of the Palace of the Dead solo.
1953,"Tank You, Paladin I","Complete 50 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a paladin.
※Each roulette only counts with daily award bonus."
1954,"Tank You, Paladin II","Complete 100 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a paladin.
※Each roulette only counts with daily award bonus."
1955,"Tank You, Paladin III","Complete 300 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a paladin.
※Each roulette only counts with daily award bonus."
1956,"Tank You, Warrior I","Complete 50 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a warrior.
※Each roulette only counts with daily award bonus."
1957,"Tank You, Warrior II","Complete 100 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a warrior.
※Each roulette only counts with daily award bonus."
1958,"Tank You, Warrior III","Complete 300 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a warrior.
※Each roulette only counts with daily award bonus."
1959,"Tank You, Dark Knight I","Complete 50 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a dark knight.
※Each roulette only counts with daily award bonus."
1960,"Tank You, Dark Knight II","Complete 100 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a dark knight.
※Each roulette only counts with daily award bonus."
1961,"Tank You, Dark Knight III","Complete 300 dungeons (lv. 61 and above), extreme trials (lv. 61 and above), unreal trials, level 50/60/70/80 duty roulette dungeons, or duty roulette leveling duties as a dark knight.
※Each roulette only counts with daily award bonus."
1962,Aetherpool Party: Katana,Obtain a Padjali katana.
1963,Aetherpool Party: Rapier,Obtain a Padjali rapier.
1964,Sitting with the Dog,Complete the quest “More Bark and Mochi Bite.”
1965,"Oh, the Sights We'll See II",Complete entries 46-62 in your Stormblood sightseeing log.
1966,Dear Leader I,Lead your squadron on 10 successful command missions.
1967,Dear Leader II,Lead your squadron on 30 successful command missions.
1968,Dear Leader III,Lead your squadron on 100 successful command missions.
1969,Satisfaction Guaranteed: M'naago I,Achieve a satisfaction level of 1 with M'naago.
1970,Satisfaction Guaranteed: M'naago II,Achieve a satisfaction level of 2 with M'naago.
1971,Satisfaction Guaranteed: M'naago III,Achieve a satisfaction level of 3 with M'naago.
1972,Satisfaction Guaranteed: M'naago IV,Achieve a satisfaction level of 4 with M'naago.
1973,Satisfaction Guaranteed: M'naago V,Achieve a satisfaction level of 5 with M'naago.
1974,The Customer Is Always Right: M'naago I,Deliver 36 collectables to M'naago.
1975,The Customer Is Always Right: M'naago II,Deliver 48 collectables to M'naago.
1976,The Customer Is Always Right: M'naago III,Deliver 60 collectables to M'naago.
1977,The Customer Is Always Right: M'naago IV,Deliver 90 collectables to M'naago.
1978,The Customer Is Always Right: M'naago V,Deliver 120 collectables to M'naago.
1979,The Customer Is Always Right: M'naago VI,Deliver 150 collectables to M'naago.
1980,Raider of the Hidden Canals I,Raid the Hidden Canals of Uznair.
1981,Raider of the Hidden Canals II,Raid the Hidden Canals of Uznair 5 times.
1982,Raider of the Hidden Canals III,Raid the Hidden Canals of Uznair 10 times.
1983,Raider of the Hidden Canals IV,Raid the Hidden Canals of Uznair 20 times.
1984,The Deeper End I,Raid the deepest sluice in the Hidden Canals of Uznair.
1985,The Deeper End II,Raid the deepest sluice in the Hidden Canals of Uznair 5 times.
1986,The Deeper End III,Raid the deepest sluice in the Hidden Canals of Uznair 10 times.
1987,The Deeper End IV,Raid the deepest sluice in the Hidden Canals of Uznair 20 times.
1988,Mapping the Realm: Skalla,Discover every location within the Drowned City of Skalla.
1989,How to Slay Your Dragon 2,Defeat Shinryu in the Minstrel's Ballad: Shinryu's Domain.
1990,More Heroes,Complete the main scenario quest “Return of the Bull.”
1991,Mapping the Realm: Rabanastre,Discover every location within the Royal City of Rabanastre.
1992,Zodiac Thriller,Complete the Royal City of Rabanastre.
1993,Resistance Is Futile,Defeat Bahamut Prime in the Unending Coil of Bahamut (Ultimate).
1994,Rise of the Lupin,Complete the quest “The Adventurer Who Cried Wolfman.”
1995,The Nightbear Before Starlight,Complete the quest “Starlight Stakeout.”
1996,Cats & Hogs,Complete the quest “Hogging the Spotlight.”
1997,To Kojin Is Divine I,Attain rank 3 reputation (friendly) with the Divine Circle.
1998,To Kojin Is Divine II,Attain rank 4 reputation (trusted) with the Divine Circle.
1999,To Kojin Is Divine III,Attain rank 6 reputation (honored) with the Divine Circle.
2000,Divinity: Original Kojin,Attain rank 7 reputation (sworn) with the Divine Circle.
2001,You Look Marvelous I,Be awarded a total of 80 points in the Fashion Report.
2002,You Look Marvelous II,Be awarded a total of 90 points in the Fashion Report.
2003,You Look Marvelous III,Be awarded a total of 100 points in the Fashion Report.
2004,,
2005,,
2006,The Leader of the Band VI,Add 200 unique music rolls to your orchestrion.
2007,Pack Man I,Emerge victorious with your PvP team in a match at the Feast.
2008,Pack Man II,Triumph in 10 matches with your PvP team at the Feast.
2009,Pack Man III,Triumph in 50 matches with your PvP team at the Feast.
2010,Pack Man IV,Triumph in 100 matches with your PvP team at the Feast.
2011,Pack Man V,Triumph in 200 matches with your PvP team at the Feast.
2012,Stay Sharp,Triumph in 500 matches with your PvP team at the Feast.
2013,Solar Cycle,Complete the main scenario quest “Rise of a New Sun.”
2014,Call Me Snake I,Attain rank 3 reputation (friendly) with the Velodyna Gatekeepers.
2015,Call Me Snake II,Attain rank 4 reputation (trusted) with the Velodyna Gatekeepers.
2016,Call Me Snake III,Attain rank 6 reputation (honored) with the Velodyna Gatekeepers.
2017,My Anantaconda,Attain rank 7 reputation (sworn) with the Velodyna Gatekeepers.
2018,Exciting and New,Complete the quest “Lessons in Love.”
2019,The Fan in Fanatic,Complete the quest “A Colorful Affair.”
2020,Eggsit Stage Left,Complete the quest “Uneggseptable Losses.”
2021,Mapping the Realm: Hells' Lid,Discover every location within Hells' Lid.
2022,Remapping the Realm: Fractal Continuum,Discover every location in the Fractal Continuum (Hard).
2023,Rock Warrior,Defeat Byakko in the Jade Stoa (Extreme).
2024,"I Am the Sigma, I Am the Omega I",Complete Omega: Sigmascape.
2025,"I Am the Sigma, I Am the Omega II",Complete Omega: Sigmascape 5 times.
2026,"I Am the Sigma, I Am the Omega III",Complete Omega: Sigmascape 10 times.
2027,"I Am the Savage Sigma, I Am the Savage Omega I",Complete Omega: Sigmascape (Savage).
2028,"I Am the Savage Sigma, I Am the Savage Omega II",Complete Omega: Sigmascape (Savage) 5 times.
2029,"I Am the Savage Sigma, I Am the Savage Omega III",Complete Omega: Sigmascape (Savage) 10 times.
2030,I've Got It: Galatyn Anemos & Evalach Anemos,Obtain Galatyn Anemos and Evalach Anemos.
2031,I've Got It: Farsha Anemos,Obtain Farsha Anemos.
2032,I've Got It: Caladbolg Anemos,Obtain Caladbolg Anemos.
2033,I've Got It: Ryunohige Anemos,Obtain Ryunohige Anemos.
2034,I've Got It: Sudarshana Chakra Anemos,Obtain a pair of Sudarshana Chakra Anemos.
2035,I've Got It: Nagi Anemos,Obtain a pair of Nagi Anemos.
2036,I've Got It: Kiku-ichimonji Anemos,Obtain Kiku-ichimonji Anemos.
2037,I've Got It: Failnaught Anemos,Obtain Failnaught Anemos.
2038,I've Got It: Outsider Anemos,Obtain Outsider Anemos.
2039,I've Got It: Vanargand Anemos,Obtain Vanargand Anemos.
2040,I've Got It: Lemegeton Anemos,Obtain a copy of <Emphasis>Lemegeton</Emphasis> Anemos.
2041,I've Got It: Murgleis Anemos,Obtain Murgleis Anemos.
2042,I've Got It: Aymur Anemos,Obtain Aymur Anemos.
2043,I've Got It: Organum Anemos,Obtain a copy of <Emphasis>Organum</Emphasis> Anemos.
2044,I've Got It: Pleiades Anemos,Obtain Pleiades Anemos.
2045,Making the Most of Anemos,"Complete all the scenario quests within the Forbidden Land, Eureka Anemos."
2046,Mapping the Realm: Eureka Anemos,"Discover every location within the Forbidden Land, Eureka Anemos."
2047,She's So High I,Clear the 10th floor of Heaven–on–High.
2048,She's So High II,Clear the 20th floor of Heaven–on–High.
2049,She's So High III,Clear the 30th floor of Heaven–on–High.
2050,She's So High IV,Clear the 50th floor of Heaven–on–High.
2051,She's So High V,Clear the 100th floor of Heaven–on–High.
2052,Empyrean Dreams,Obtain an empyrean aetherpool weapon.
2053,Dressed for Heaven,Speak with the cast-off Confederate while in possession of all four of the empyrean accessories.
2054,Heaven Is a Lonely Place I,Clear the 1st through the 50th floors of Heaven–on–High solo and record a score on floor 51 or above.
2055,Heaven Is a Lonely Place II,Clear the 1st through the 100th floors of Heaven–on–High solo.
2056,For the Hoard V,"Discover 10,000 pieces of the Accursed Hoard."
2057,Mapping the Realm: The Swallow's Compass,Discover every location within the Swallow's Compass.
2058,Mapping the Realm: The Ridorana Lighthouse,Discover every location within the Ridorana Lighthouse.
2059,Mapping the Realm: Eureka Pagos,"Discover every location within the Forbidden Land, Eureka Pagos."
2060,Happy Death Day To Who,Defeat Tsukuyomi in the Minstrel's Ballad: Tsukuyomi's Pain.
2061,Front and Center I,Triumph for the first time in Frontline.
2062,Front and Center II,Triumph in 10 matches in Frontline.
2063,Front and Center III,Triumph in 30 matches in Frontline.
2064,Front and Center IV,Triumph in 50 matches in Frontline.
2065,Front and Center V,Triumph in 100 matches in Frontline.
2066,Front and Center VI,Triumph in 300 matches in Frontline.
2067,Satisfaction Guaranteed: Kurenai I,Achieve a satisfaction level of 1 with Kurenai.
2068,Satisfaction Guaranteed: Kurenai II,Achieve a satisfaction level of 2 with Kurenai.
2069,Satisfaction Guaranteed: Kurenai III,Achieve a satisfaction level of 3 with Kurenai.
2070,Satisfaction Guaranteed: Kurenai IV,Achieve a satisfaction level of 4 with Kurenai.
2071,Satisfaction Guaranteed: Kurenai V,Achieve a satisfaction level of 5 with Kurenai.
2072,The Customer Is Always Right: Kurenai I,Deliver 36 collectables to Kurenai.
2073,The Customer Is Always Right: Kurenai II,Deliver 48 collectables to Kurenai.
2074,The Customer Is Always Right: Kurenai III,Deliver 60 collectables to Kurenai.
2075,The Customer Is Always Right: Kurenai IV,Deliver 90 collectables to Kurenai.
2076,The Customer Is Always Right: Kurenai V,Deliver 120 collectables to Kurenai.
2077,The Customer Is Always Right: Kurenai VI,Deliver 150 collectables to Kurenai.
2078,Triple-decker VIII,Obtain 220 unique Triple Triad cards.
2079,Go Big or Go Home XIV,"Catch 170 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
2080,Bio-Doma I,See the Doman Enclave through the first phase of reconstruction.
2081,Bio-Doma II,See the Doman Enclave through the second phase of reconstruction.
2082,I've Got It: Elemental Sword,Obtain an elemental sword and an elemental shield.
2083,I've Got It: Elemental Battleaxe,Obtain an elemental battleaxe.
2084,I've Got It: Elemental Guillotine,Obtain an elemental guillotine.
2085,I've Got It: Elemental Lance,Obtain an elemental lance.
2086,I've Got It: Elemental Knuckles,Obtain a pair of elemental knuckles.
2087,I've Got It: Elemental Knives,Obtain a pair of elemental knives.
2088,I've Got It: Elemental Blade,Obtain an elemental blade.
2089,I've Got It: Elemental Harp Bow,Obtain an elemental harp bow.
2090,I've Got It: Elemental Handgonne,Obtain an elemental handgonne.
2091,I've Got It: Elemental Rod,Obtain an elemental rod.
2092,I've Got It: Elemental Grimoire,Obtain an elemental grimoire.
2093,I've Got It: Elemental Tuck,Obtain an elemental tuck.
2094,I've Got It: Elemental Cane,Obtain an elemental cane.
2095,I've Got It: Elemental Codex,Obtain an elemental codex.
2096,I've Got It: Elemental Astrometer,Obtain an elemental astrometer.
2097,Making the Most of Pagos,"Complete all the scenario quests within the Forbidden Land, Eureka Pagos."
2098,Lunar Cycle,Complete the main scenario quest “Under the Moonlight.”
2099,Fish to Fry I,Attain rank 3 reputation (friendly) with the Seven Hundred Seventy-Seven.
2100,Fish to Fry II,Attain rank 4 reputation (trusted) with the Seven Hundred Seventy-Seven.
2101,Fish to Fry III,Attain rank 6 reputation (honored) with the Seven Hundred Seventy-Seven.
2102,In a Barrel,Attain rank 7 reputation (sworn) with the Seven Hundred Seventy-Seven.
2103,MeetMog,Complete the quest “Love and Kupo Nuts.”
2104,"Tonight, the Stars Align","Complete the quest “If at First You Don't Succeed, Give Up.”"
2105,Give Me Five,Complete the quest “In Adventurers We Trust.”
2106,"Didn't Stop, Made It Pop",Complete the Ridorana Lighthouse.
2107,Ultimatum,Defeat the Ultima Weapon in the Weapon's Refrain (Ultimate).
2108,The New King on the Block,Complete the quest “The New King on the Block.”
2109,Extreme Rathalos Hunter,Defeat the Rathalos in the Great Hunt (Extreme).
2110,Rhyme & Region 2018,Emerge victorious in the 2018 Feast Regional Championship (Japan).
2111,Rhyme & Region 2018,Emerge victorious in the 2018 Feast Regional Championship (North America).
2112,Rhyme & Region 2018,Emerge victorious in the 2018 Feast Regional Championship (Europe).
2113,Rhyme & Region 2018 - Finalist,Reach the finals in the 2018 Feast Regional Championship.
2114,Rhyme & Region 2018 - Placed,Place between 1st and 10th in the 2018 Feast Regional Championship preliminaries.
2115,Mapping the Realm: The Burn,Discover every location within the Burn.
2116,Remapping the Realm: Saint Mocianne's Arboretum,Discover every location in Saint Mocianne's Arboretum (Hard).
2117,The Scarlet Bloodletter,Defeat Suzaku in Hells' Kier (Extreme).
2118,"I Am the Alpha, I Am the Omega I",Complete Omega: Alphascape.
2119,"I Am the Alpha, I Am the Omega II",Complete Omega: Alphascape 5 times.
2120,"I Am the Alpha, I Am the Omega III",Complete Omega: Alphascape 10 times.
2121,"I Am the Savage Alpha, I Am the Savage Omega I",Complete Omega: Alphascape (Savage).
2122,"I Am the Savage Alpha, I Am the Savage Omega II",Complete Omega: Alphascape (Savage) 5 times.
2123,"I Am the Savage Alpha, I Am the Savage Omega III",Complete Omega: Alphascape (Savage) 10 times.
2124,A History of Violet,Complete the main scenario quest “Prelude in Violet.”
2125,Go Big or Go Home XV,"Catch 185 different varieties of big fish in areas explored during A Realm Reborn, Heavensward, or Stormblood."
2126,One Small Leap,Obtain a gilded cactuar in the GATE “Leap of Faith.”
2127,Ten Small Leaps,Obtain a total of 10 gilded cactuars from the GATE “Leap of Faith.”
2128,Twenty Small Leaps,Obtain a total of 20 gilded cactuars from the GATE “Leap of Faith.”
2129,Bio-Doma III,See the Doman Enclave through the third phase of reconstruction.
2130,Bio-Doma IV,See the Doman Enclave through the fourth phase of reconstruction.
2131,Bio-Doma V,See the Doman Enclave through the fifth and final phase of reconstruction.
2132,Raider of the Shifting Altars I,Raid the Shifting Altars of Uznair.
2133,Raider of the Shifting Altars II,Raid the Shifting Altars of Uznair 5 times.
2134,Raider of the Shifting Altars III,Raid the Shifting Altars of Uznair 10 times.
2135,Raider of the Shifting Altars IV,Raid the Shifting Altars of Uznair 20 times.
2136,The Deepest End I,Complete the final invocation in the Shifting Altars of Uznair.
2137,The Deepest End II,Complete the final invocation in the Shifting Altars of Uznair 5 times.
2138,The Deepest End III,Complete the final invocation in the Shifting Altars of Uznair 10 times.
2139,The Deepest End IV,Complete the final invocation in the Shifting Altars of Uznair 20 times.
2140,Ghost with the Most,Complete the quest “The Sordid Cipher.”
2141,Theatgrhythdaniam: Curtain Call,Complete the quest “Theatgrhythdaniam.”
2142,Mo Mochi! Mo Mochi! Mo Mochi!,Complete the quest “Mochi to Be Desired.”
2143,I've Got It: Pyros Sword,Obtain a Pyros sword and a Pyros shield.
2144,I've Got It: Pyros Battleaxe,Obtain a Pyros battleaxe.
2145,I've Got It: Pyros Guillotine,Obtain a Pyros guillotine.
2146,I've Got It: Pyros Lance,Obtain a Pyros lance.
2147,I've Got It: Pyros Knuckles,Obtain a pair of Pyros knuckles.
2148,I've Got It: Pyros Knives,Obtain a pair of Pyros knives.
2149,I've Got It: Pyros Blade,Obtain a Pyros blade.
2150,I've Got It: Pyros Harp Bow,Obtain a Pyros harp bow.
2151,I've Got It: Pyros Handgonne,Obtain a Pyros handgonne.
2152,I've Got It: Pyros Rod,Obtain a Pyros rod.
2153,I've Got It: Pyros Grimoire,Obtain a Pyros grimoire.
2154,I've Got It: Pyros Tuck,Obtain a Pyros tuck.
2155,I've Got It: Pyros Cane,Obtain a Pyros cane.
2156,I've Got It: Pyros Codex,Obtain a Pyros codex.
2157,I've Got It: Pyros Astrometer,Obtain a Pyros astrometer.
2158,Mapping the Realm: Eureka Pyros,"Discover every location within the Forbidden Land, Eureka Pyros."
2159,Making the Most of Pyros,"Complete all the scenario quests within the Forbidden Land, Eureka Pyros."
2160,What Is It Good For,Complete the main scenario quest “The Face of War.”
2161,Flute of the Plume,Obtain the Fife of Nine Tails.
2162,Mapping the Realm: The Ghimlyt Dark,Discover every location within the Ghimlyt Dark.
2163,Mapping the Realm: The Orbonne Monastery,Discover every location within the Orbonne Monastery.
2164,Orbonne to Pick,Complete the Orbonne Monastery.
2165,"Seiryu, Say Me",Defeat Seiryu in the Wreath of Snakes (Extreme).
2166,I Made That: Carpenter VI,Craft and record completion of 410 unique carpenter recipes.
2167,I Made That: Blacksmith VI,Craft and record completion of 480 unique blacksmith recipes.
2168,I Made That: Armorer VI,Craft and record completion of 340 unique armorer recipes.
2169,I Made That: Goldsmith VI,Craft and record completion of 730 unique goldsmith recipes.
2170,I Made That: Leatherworker VI,Craft and record completion of 460 unique leatherworker recipes.
2171,I Made That: Weaver VI,Craft and record completion of 550 unique weaver recipes.
2172,I Made That: Alchemist VI,Craft and record completion of 370 unique alchemist recipes.
2173,I Made That: Culinarian VI,Craft and record completion of 230 unique culinarian recipes.
2174,I Found That: Miner VI,Mine and record discovery of 180 unique items that can only be gathered as a miner.
2175,I Found That: Botanist VI,Harvest and record discovery of 280 unique items that can only be gathered as a botanist.
2176,I Caught That VI,Catch and record discovery of 780 unique fish.
2177,Air Force Won I,Record a perfect score in the GATE “Air Force One.”
2178,Air Force Won II,Record a perfect score in the GATE “Air Force One” 10 times.
2179,Air Force Won III,Record a perfect score in the GATE “Air Force One” 20 times.
2180,Tile and Error I,"Achieve a mahjong rating of more than 1,600."
2181,Tile and Error II,"Achieve a mahjong rating of more than 1,800."
2182,Tile and Error III,"Achieve a mahjong rating of more than 2,000."
2183,Satisfaction Guaranteed: Adkiragh I,Achieve a satisfaction level of 1 with Adkiragh.
2184,Satisfaction Guaranteed: Adkiragh II,Achieve a satisfaction level of 2 with Adkiragh.
2185,Satisfaction Guaranteed: Adkiragh III,Achieve a satisfaction level of 3 with Adkiragh.
2186,Satisfaction Guaranteed: Adkiragh IV,Achieve a satisfaction level of 4 with Adkiragh.
2187,Satisfaction Guaranteed: Adkiragh V,Achieve a satisfaction level of 5 with Adkiragh.
2188,The Customer Is Always Right: Adkiragh I,Deliver 36 collectables to Adkiragh.
2189,The Customer Is Always Right: Adkiragh II,Deliver 48 collectables to Adkiragh.
2190,The Customer Is Always Right: Adkiragh III,Deliver 60 collectables to Adkiragh.
2191,The Customer Is Always Right: Adkiragh IV,Deliver 90 collectables to Adkiragh.
2192,The Customer Is Always Right: Adkiragh V,Deliver 120 collectables to Adkiragh.
2193,The Customer Is Always Right: Adkiragh VI,Deliver 150 collectables to Adkiragh.
2194,Da Ba Dee I,Achieve blue mage level 10.
2195,Da Ba Dee II,Achieve blue mage level 20.
2196,Da Ba Dee III,Achieve blue mage level 30.
2197,Da Ba Dee IV,Achieve blue mage level 40.
2198,Da Ba Dee V,Achieve blue mage level 50.
2199,The More You Know I,Learn 5 blue mage spells.
2200,The More You Know III,Learn 20 blue mage spells.
2201,The More You Know IV,Learn 30 blue mage spells.
2202,The More You Know V,Learn 40 blue mage spells.
2203,Smokin' I,Complete a single stage at the Masked Carnivale.
2204,Smokin' II,Complete 5 stages at the Masked Carnivale.
2205,Smokin' III,Complete 10 stages at the Masked Carnivale.
2206,Smokin' IV,Complete 15 stages at the Masked Carnivale.
2207,Smokin' V,Complete 20 stages at the Masked Carnivale.
2208,Smokin' VI,Complete 25 stages at the Masked Carnivale.
2209,The Harder They Fall,Achieve the “Giant Slayer” feat at the Masked Carnivale.
2210,Octopath Traveler,Achieve the “Trouble with Tentacles” feat at the Masked Carnivale.
